species,landscape,rep,it,numocc
ca_species1,LLM3,1,277,9777
ca_species1,LLM3,1,278,9687
ca_species1,LLM3,1,279,9693
ca_species1,LLM3,1,280,9779
ca_species1,LLM3,1,281,9690
ca_species1,LLM3,1,282,9739
ca_species1,LLM3,1,283,9770
ca_species1,LLM3,1,284,9726
ca_species1,LLM3,1,285,9798
ca_species1,LLM3,1,286,9682
ca_species1,LLM3,1,287,9734
ca_species1,LLM3,1,288,9724
ca_species1,LLM3,1,289,9736
ca_species1,LLM3,1,290,9751
ca_species1,LLM3,1,291,9750
ca_species1,LLM3,1,292,9748
ca_species1,LLM3,1,293,9807
ca_species1,LLM3,1,294,9842
ca_species1,LLM3,1,295,9924
ca_species1,LLM3,1,296,9901
ca_species1,LLM3,1,297,9781
ca_species1,LLM3,1,298,9746
ca_species1,LLM3,1,299,9784
ca_species1,LLM3,1,300,9786
ca_species1,LLM3,1,301,9742
ca_species1,LLM3,1,302,9678
ca_species1,LLM3,1,303,9731
ca_species1,LLM3,1,304,9698
ca_species1,LLM3,1,305,9741
ca_species1,LLM3,1,306,9784
ca_species1,LLM3,1,307,9804
ca_species1,LLM3,1,308,9780
ca_species1,LLM3,1,309,9743
ca_species1,LLM3,1,310,9709
ca_species1,LLM3,1,311,9631
ca_species1,LLM3,1,312,9678
ca_species1,LLM3,1,313,9665
ca_species1,LLM3,1,314,9759
ca_species1,LLM3,1,315,9741
ca_species1,LLM3,1,316,9812
ca_species1,LLM3,1,317,9821
ca_species1,LLM3,1,318,9825
ca_species1,LLM3,1,319,9753
ca_species1,LLM3,1,320,9783
ca_species1,LLM3,1,321,9754
ca_species1,LLM3,1,322,9790
ca_species1,LLM3,1,323,9721
ca_species1,LLM3,1,324,9781
ca_species1,LLM3,1,325,9781
ca_species1,LLM3,1,326,9764
ca_species1,LLM3,1,327,9770
ca_species1,LLM3,1,328,9688
ca_species1,LLM3,1,329,9574
ca_species1,LLM3,1,330,9535
ca_species1,LLM3,1,331,9512
ca_species1,LLM3,1,332,9569
ca_species1,LLM3,1,333,9612
ca_species1,LLM3,1,334,9698
ca_species1,LLM3,1,335,9709
ca_species1,LLM3,1,336,9737
ca_species1,LLM3,1,337,9704
ca_species1,LLM3,1,338,9698
ca_species1,LLM3,1,339,9758
ca_species1,LLM3,1,340,9779
ca_species1,LLM3,1,341,9650
ca_species1,LLM3,1,342,9716
ca_species1,LLM3,1,343,9700
ca_species1,LLM3,1,344,9685
ca_species1,LLM3,1,345,9680
ca_species1,LLM3,1,346,9722
ca_species1,LLM3,1,347,9664
ca_species1,LLM3,1,348,9706
ca_species1,LLM3,1,349,9784
ca_species1,LLM3,1,350,9748
ca_species1,LLM3,1,351,9821
ca_species1,LLM3,1,352,9920
ca_species1,LLM3,1,353,9886
ca_species1,LLM3,1,354,10017
ca_species1,LLM3,1,355,9928
ca_species1,LLM3,1,356,9893
ca_species1,LLM3,1,357,9809
ca_species1,LLM3,1,358,9843
ca_species1,LLM3,1,359,9757
ca_species1,LLM3,1,360,9728
ca_species1,LLM3,1,361,9784
ca_species1,LLM3,1,362,9684
ca_species1,LLM3,1,363,9776
ca_species1,LLM3,1,364,9679
ca_species1,LLM3,1,365,9632
ca_species1,LLM3,1,366,9682
ca_species1,LLM3,1,367,9747
ca_species1,LLM3,1,368,9682
ca_species1,LLM3,1,369,9673
ca_species1,LLM3,1,370,9594
ca_species1,LLM3,1,371,9689
ca_species1,LLM3,1,372,9664
ca_species1,LLM3,1,373,9721
ca_species1,LLM3,1,374,9810
ca_species1,LLM3,1,375,9787
ca_species1,LLM3,1,376,9878
ca_species1,LLM3,1,377,9805
ca_species1,LLM3,1,378,9827
ca_species1,LLM3,1,379,9807
ca_species1,LLM3,1,380,9858
ca_species1,LLM3,1,381,9957
ca_species1,LLM3,1,382,9997
ca_species1,LLM3,1,383,9941
ca_species1,LLM3,1,384,9913
ca_species1,LLM3,1,385,9889
ca_species1,LLM3,1,386,9832
ca_species1,LLM3,1,387,9731
ca_species1,LLM3,1,388,9859
ca_species1,LLM3,1,389,9806
ca_species1,LLM3,1,390,9804
ca_species1,LLM3,1,391,9814
ca_species1,LLM3,1,392,9795
ca_species1,LLM3,1,393,9793
ca_species1,LLM3,1,394,9824
ca_species1,LLM3,1,395,9827
ca_species1,LLM3,1,396,9817
ca_species1,LLM3,1,397,9665
ca_species1,LLM3,1,398,9636
ca_species1,LLM3,1,399,9632
ca_species1,LLM3,1,400,9581
ca_species1,LLM3,1,401,9559
ca_species1,LLM3,1,402,9550
ca_species1,LLM3,1,403,9590
ca_species1,LLM3,1,404,9675
ca_species1,LLM3,1,405,9717
ca_species1,LLM3,1,406,9775
ca_species1,LLM3,1,407,9742
ca_species1,LLM3,1,408,9695
ca_species1,LLM3,1,409,9727
ca_species1,LLM3,1,410,9794
ca_species1,LLM3,1,411,9705
ca_species1,LLM3,1,412,9839
ca_species1,LLM3,1,413,9870
ca_species1,LLM3,1,414,9709
ca_species1,LLM3,1,415,9642
ca_species1,LLM3,1,416,9613
ca_species1,LLM3,1,417,9598
ca_species1,LLM3,1,418,9603
ca_species1,LLM3,1,419,9610
ca_species1,LLM3,1,420,9582
ca_species1,LLM3,1,421,9671
ca_species1,LLM3,1,422,9625
ca_species1,LLM3,1,423,9572
ca_species1,LLM3,1,424,9594
ca_species1,LLM3,1,425,9607
ca_species1,LLM3,1,426,9536
ca_species1,LLM3,1,427,9577
ca_species1,LLM3,1,428,9587
ca_species1,LLM3,1,429,9603
ca_species1,LLM3,1,430,9598
ca_species1,LLM3,1,431,9608
ca_species1,LLM3,1,432,9496
ca_species1,LLM3,1,433,9615
ca_species1,LLM3,1,434,9670
ca_species1,LLM3,1,435,9657
ca_species1,LLM3,1,436,9601
ca_species1,LLM3,1,437,9619
ca_species1,LLM3,1,438,9456
ca_species1,LLM3,1,439,9451
ca_species1,LLM3,1,440,9470
ca_species1,LLM3,1,441,9536
ca_species1,LLM3,1,442,9538
ca_species1,LLM3,1,443,9540
ca_species1,LLM3,1,444,9545
ca_species1,LLM3,1,445,9627
ca_species1,LLM3,1,446,9596
ca_species1,LLM3,1,447,9665
ca_species1,LLM3,1,448,9781
ca_species1,LLM3,1,449,9723
ca_species1,LLM3,1,450,9742
ca_species1,LLM3,1,451,9734
ca_species1,LLM3,1,452,9830
ca_species1,LLM3,1,453,9861
ca_species1,LLM3,1,454,9766
ca_species1,LLM3,1,455,9822
ca_species1,LLM3,1,456,9907
ca_species1,LLM3,1,457,9908
ca_species1,LLM3,1,458,9848
ca_species1,LLM3,1,459,9781
ca_species1,LLM3,1,460,9774
ca_species1,LLM3,1,461,9810
ca_species1,LLM3,1,462,9773
ca_species1,LLM3,1,463,9802
ca_species1,LLM3,1,464,9800
ca_species1,LLM3,1,465,9894
ca_species1,LLM3,1,466,9882
ca_species1,LLM3,1,467,9857
ca_species1,LLM3,1,468,9835
ca_species1,LLM3,1,469,9822
ca_species1,LLM3,1,470,9787
ca_species1,LLM3,1,471,9882
ca_species1,LLM3,1,472,9800
ca_species1,LLM3,1,473,9732
ca_species1,LLM3,1,474,9751
ca_species1,LLM3,1,475,9708
ca_species1,LLM3,1,476,9650
ca_species1,LLM3,1,477,9730
ca_species1,LLM3,1,478,9745
ca_species1,LLM3,1,479,9756
ca_species1,LLM3,1,480,9807
ca_species1,LLM3,1,481,9750
ca_species1,LLM3,1,482,9753
ca_species1,LLM3,1,483,9716
ca_species1,LLM3,1,484,9744
ca_species1,LLM3,1,485,9694
ca_species1,LLM3,1,486,9648
ca_species1,LLM3,1,487,9684
ca_species1,LLM3,1,488,9676
ca_species1,LLM3,1,489,9657
ca_species1,LLM3,1,490,9646
ca_species1,LLM3,1,491,9616
ca_species1,LLM3,1,492,9603
ca_species1,LLM3,1,493,9534
ca_species1,LLM3,1,494,9491
ca_species1,LLM3,1,495,9592
ca_species1,LLM3,1,496,9594
ca_species1,LLM3,1,497,9634
ca_species1,LLM3,1,498,9505
ca_species1,LLM3,1,499,9497
ca_species1,LLM3,1,500,9470
ca_species1,LLM3,2,1,66159
ca_species1,LLM3,2,2,41247
ca_species1,LLM3,2,3,30061
ca_species1,LLM3,2,4,23940
ca_species1,LLM3,2,5,20323
ca_species1,LLM3,2,6,17922
ca_species1,LLM3,2,7,16225
ca_species1,LLM3,2,8,15013
ca_species1,LLM3,2,9,14152
ca_species1,LLM3,2,10,13484
ca_species1,LLM3,2,11,12872
ca_species1,LLM3,2,12,12460
ca_species1,LLM3,2,13,12115
ca_species1,LLM3,2,14,11760
ca_species1,LLM3,2,15,11470
ca_species1,LLM3,2,16,11272
ca_species1,LLM3,2,17,11030
ca_species1,LLM3,2,18,10967
ca_species1,LLM3,2,19,10855
ca_species1,LLM3,2,20,10784
ca_species1,LLM3,2,21,10618
ca_species1,LLM3,2,22,10511
ca_species1,LLM3,2,23,10460
ca_species1,LLM3,2,24,10345
ca_species1,LLM3,2,25,10231
ca_species1,LLM3,2,26,10131
ca_species1,LLM3,2,27,10007
ca_species1,LLM3,2,28,10068
ca_species1,LLM3,2,29,10096
ca_species1,LLM3,2,30,10004
ca_species1,LLM3,2,31,9966
ca_species1,LLM3,2,32,10094
ca_species1,LLM3,2,33,10101
ca_species1,LLM3,2,34,10005
ca_species1,LLM3,2,35,10113
ca_species1,LLM3,2,36,10068
ca_species1,LLM3,2,37,9991
ca_species1,LLM3,2,38,9977
ca_species1,LLM3,2,39,9997
ca_species1,LLM3,2,40,10043
ca_species1,LLM3,2,41,9985
ca_species1,LLM3,2,42,9923
ca_species1,LLM3,2,43,9868
ca_species1,LLM3,2,44,9829
ca_species1,LLM3,2,45,9783
ca_species1,LLM3,2,46,9854
ca_species1,LLM3,2,47,9812
ca_species1,LLM3,2,48,9822
ca_species1,LLM3,2,49,9805
ca_species1,LLM3,2,50,9777
ca_species1,LLM3,2,51,9809
ca_species1,LLM3,2,52,9695
ca_species1,LLM3,2,53,9690
ca_species1,LLM3,2,54,9674
ca_species1,LLM3,2,55,9733
ca_species1,LLM3,2,56,9726
ca_species1,LLM3,2,57,9694
ca_species1,LLM3,2,58,9738
ca_species1,LLM3,2,59,9757
ca_species1,LLM3,2,60,9828
ca_species1,LLM3,2,61,9685
ca_species1,LLM3,2,62,9645
ca_species1,LLM3,2,63,9664
ca_species1,LLM3,2,64,9686
ca_species1,LLM3,2,65,9709
ca_species1,LLM3,2,66,9754
ca_species1,LLM3,2,67,9740
ca_species1,LLM3,2,68,9712
ca_species1,LLM3,2,69,9677
ca_species1,LLM3,2,70,9734
ca_species1,LLM3,2,71,9683
ca_species1,LLM3,2,72,9857
ca_species1,LLM3,2,73,9875
ca_species1,LLM3,2,74,9830
ca_species1,LLM3,2,75,9781
ca_species1,LLM3,2,76,9867
ca_species1,LLM3,2,77,9817
ca_species1,LLM3,2,78,9878
ca_species1,LLM3,2,79,9893
ca_species1,LLM3,2,80,10034
ca_species1,LLM3,2,81,9952
ca_species1,LLM3,2,82,9913
ca_species1,LLM3,2,83,9907
ca_species1,LLM3,2,84,9841
ca_species1,LLM3,2,85,9860
ca_species1,LLM3,2,86,9706
ca_species1,LLM3,2,87,9843
ca_species1,LLM3,2,88,9748
ca_species1,LLM3,2,89,9770
ca_species1,LLM3,2,90,9765
ca_species1,LLM3,2,91,9707
ca_species1,LLM3,2,92,9636
ca_species1,LLM3,2,93,9727
ca_species1,LLM3,2,94,9779
ca_species1,LLM3,2,95,9800
ca_species1,LLM3,2,96,9776
ca_species1,LLM3,2,97,9707
ca_species1,LLM3,2,98,9714
ca_species1,LLM3,2,99,9689
ca_species1,LLM3,2,100,9651
ca_species1,LLM3,2,101,9682
ca_species1,LLM3,2,102,9659
ca_species1,LLM3,2,103,9605
ca_species1,LLM3,2,104,9666
ca_species1,LLM3,2,105,9748
ca_species1,LLM3,2,106,9649
ca_species1,LLM3,2,107,9685
ca_species1,LLM3,2,108,9605
ca_species1,LLM3,2,109,9663
ca_species1,LLM3,2,110,9580
ca_species1,LLM3,2,111,9663
ca_species1,LLM3,2,112,9687
ca_species1,LLM3,2,113,9673
ca_species1,LLM3,2,114,9703
ca_species1,LLM3,2,115,9729
ca_species1,LLM3,2,116,9731
ca_species1,LLM3,2,117,9718
ca_species1,LLM3,2,118,9644
ca_species1,LLM3,2,119,9649
ca_species1,LLM3,2,120,9635
ca_species1,LLM3,2,121,9620
ca_species1,LLM3,2,122,9526
ca_species1,LLM3,2,123,9615
ca_species1,LLM3,2,124,9625
ca_species1,LLM3,2,125,9582
ca_species1,LLM3,2,126,9619
ca_species1,LLM3,2,127,9696
ca_species1,LLM3,2,128,9766
ca_species1,LLM3,2,129,9740
ca_species1,LLM3,2,130,9751
ca_species1,LLM3,2,131,9764
ca_species1,LLM3,2,132,9790
ca_species1,LLM3,2,133,9775
ca_species1,LLM3,2,134,9830
ca_species1,LLM3,2,135,9753
ca_species1,LLM3,2,136,9754
ca_species1,LLM3,2,137,9783
ca_species1,LLM3,2,138,9739
ca_species1,LLM3,2,139,9732
ca_species1,LLM3,2,140,9724
ca_species1,LLM3,2,141,9683
ca_species1,LLM3,2,142,9625
ca_species1,LLM3,2,143,9595
ca_species1,LLM3,2,144,9512
ca_species1,LLM3,2,145,9574
ca_species1,LLM3,2,146,9557
ca_species1,LLM3,2,147,9520
ca_species1,LLM3,2,148,9477
ca_species1,LLM3,2,149,9397
ca_species1,LLM3,2,150,9480
ca_species1,LLM3,2,151,9519
ca_species1,LLM3,2,152,9446
ca_species1,LLM3,2,153,9401
ca_species1,LLM3,2,154,9410
ca_species1,LLM3,2,155,9395
ca_species1,LLM3,2,156,9410
ca_species1,LLM3,2,157,9443
ca_species1,LLM3,2,158,9493
ca_species1,LLM3,2,159,9479
ca_species1,LLM3,2,160,9568
ca_species1,LLM3,2,161,9623
ca_species1,LLM3,2,162,9573
ca_species1,LLM3,2,163,9593
ca_species1,LLM3,2,164,9646
ca_species1,LLM3,2,165,9616
ca_species1,LLM3,2,166,9685
ca_species1,LLM3,2,167,9737
ca_species1,LLM3,2,168,9714
ca_species1,LLM3,2,169,9802
ca_species1,LLM3,2,170,9859
ca_species1,LLM3,2,171,9819
ca_species1,LLM3,2,172,9849
ca_species1,LLM3,2,173,9801
ca_species1,LLM3,2,174,9840
ca_species1,LLM3,2,175,9724
ca_species1,LLM3,2,176,9757
ca_species1,LLM3,2,177,9830
ca_species1,LLM3,2,178,9839
ca_species1,LLM3,2,179,9842
ca_species1,LLM3,2,180,9821
ca_species1,LLM3,2,181,9842
ca_species1,LLM3,2,182,9753
ca_species1,LLM3,2,183,9653
ca_species1,LLM3,2,184,9727
ca_species1,LLM3,2,185,9674
ca_species1,LLM3,2,186,9686
ca_species1,LLM3,2,187,9747
ca_species1,LLM3,2,188,9726
ca_species1,LLM3,2,189,9782
ca_species1,LLM3,2,190,9714
ca_species1,LLM3,2,191,9772
ca_species1,LLM3,2,192,9734
ca_species1,LLM3,2,193,9715
ca_species1,LLM3,2,194,9686
ca_species1,LLM3,2,195,9748
ca_species1,LLM3,2,196,9792
ca_species1,LLM3,2,197,9728
ca_species1,LLM3,2,198,9692
ca_species1,LLM3,2,199,9727
ca_species1,LLM3,2,200,9763
ca_species1,LLM3,2,201,9828
ca_species1,LLM3,2,202,9737
ca_species1,LLM3,2,203,9725
ca_species1,LLM3,2,204,9672
ca_species1,LLM3,2,205,9739
ca_species1,LLM3,2,206,9780
ca_species1,LLM3,2,207,9737
ca_species1,LLM3,2,208,9693
ca_species1,LLM3,2,209,9779
ca_species1,LLM3,2,210,9737
ca_species1,LLM3,2,211,9781
ca_species1,LLM3,2,212,9775
ca_species1,LLM3,2,213,9757
ca_species1,LLM3,2,214,9695
ca_species1,LLM3,2,215,9722
ca_species1,LLM3,2,216,9696
ca_species1,LLM3,2,217,9642
ca_species1,LLM3,2,218,9676
ca_species1,LLM3,2,219,9563
ca_species1,LLM3,2,220,9608
ca_species1,LLM3,2,221,9618
ca_species1,LLM3,2,222,9638
ca_species1,LLM3,2,223,9729
ca_species1,LLM3,2,224,9625
ca_species1,LLM3,2,225,9690
ca_species1,LLM3,2,226,9743
ca_species1,LLM3,2,227,9697
ca_species1,LLM3,2,228,9739
ca_species1,LLM3,2,229,9687
ca_species1,LLM3,2,230,9716
ca_species1,LLM3,2,231,9749
ca_species1,LLM3,2,232,9718
ca_species1,LLM3,2,233,9707
ca_species1,LLM3,2,234,9752
ca_species1,LLM3,2,235,9771
ca_species1,LLM3,2,236,9727
ca_species1,LLM3,2,237,9737
ca_species1,LLM3,2,238,9892
ca_species1,LLM3,2,239,9811
ca_species1,LLM3,2,240,9780
ca_species1,LLM3,2,241,9773
ca_species1,LLM3,2,242,9747
ca_species1,LLM3,2,243,9793
ca_species1,LLM3,2,244,9796
ca_species1,LLM3,2,245,9813
ca_species1,LLM3,2,246,9862
ca_species1,LLM3,2,247,9773
ca_species1,LLM3,2,248,9818
ca_species1,LLM3,2,249,9786
ca_species1,LLM3,2,250,9768
ca_species1,LLM3,2,251,9774
ca_species1,LLM3,2,252,9750
ca_species1,LLM3,2,253,9804
ca_species1,LLM3,2,254,9791
ca_species1,LLM3,2,255,9766
ca_species1,LLM3,2,256,9725
ca_species1,LLM3,2,257,9779
ca_species1,LLM3,2,258,9749
ca_species1,LLM3,2,259,9711
ca_species1,LLM3,2,260,9709
ca_species1,LLM3,2,261,9691
ca_species1,LLM3,2,262,9819
ca_species1,LLM3,2,263,9723
ca_species1,LLM3,2,264,9675
ca_species1,LLM3,2,265,9528
ca_species1,LLM3,2,266,9699
ca_species1,LLM3,2,267,9642
ca_species1,LLM3,2,268,9642
ca_species1,LLM3,2,269,9677
ca_species1,LLM3,2,270,9747
ca_species1,LLM3,2,271,9776
ca_species1,LLM3,2,272,9734
ca_species1,LLM3,2,273,9598
ca_species1,LLM3,2,274,9525
ca_species1,LLM3,2,275,9509
ca_species1,LLM3,2,276,9602
ca_species1,LLM3,2,277,9539
ca_species1,LLM3,2,278,9515
ca_species1,LLM3,2,279,9434
ca_species1,LLM3,2,280,9376
ca_species1,LLM3,2,281,9483
ca_species1,LLM3,2,282,9528
ca_species1,LLM3,2,283,9592
ca_species1,LLM3,2,284,9612
ca_species1,LLM3,2,285,9510
ca_species1,LLM3,2,286,9477
ca_species1,LLM3,2,287,9413
ca_species1,LLM3,2,288,9327
ca_species1,LLM3,2,289,9373
ca_species1,LLM3,2,290,9431
ca_species1,LLM3,2,291,9427
ca_species1,LLM3,2,292,9471
ca_species1,LLM3,2,293,9445
ca_species1,LLM3,2,294,9413
ca_species1,LLM3,2,295,9468
ca_species1,LLM3,2,296,9471
ca_species1,LLM3,2,297,9444
ca_species1,LLM3,2,298,9434
ca_species1,LLM3,2,299,9466
ca_species1,LLM3,2,300,9506
ca_species1,LLM3,2,301,9587
ca_species1,LLM3,2,302,9567
ca_species1,LLM3,2,303,9546
ca_species1,LLM3,2,304,9519
ca_species1,LLM3,2,305,9595
ca_species1,LLM3,2,306,9551
ca_species1,LLM3,2,307,9477
ca_species1,LLM3,2,308,9413
ca_species1,LLM3,2,309,9437
ca_species1,LLM3,2,310,9485
ca_species1,LLM3,2,311,9506
ca_species1,LLM3,2,312,9508
ca_species1,LLM3,2,313,9567
ca_species1,LLM3,2,314,9574
ca_species1,LLM3,2,315,9583
ca_species1,LLM3,2,316,9591
ca_species1,LLM3,2,317,9564
ca_species1,LLM3,2,318,9555
ca_species1,LLM3,2,319,9566
ca_species1,LLM3,2,320,9598
ca_species1,LLM3,2,321,9604
ca_species1,LLM3,2,322,9621
ca_species1,LLM3,2,323,9631
ca_species1,LLM3,2,324,9606
ca_species1,LLM3,2,325,9550
ca_species1,LLM3,2,326,9492
ca_species1,LLM3,2,327,9559
ca_species1,LLM3,2,328,9596
ca_species1,LLM3,2,329,9765
ca_species1,LLM3,2,330,9779
ca_species1,LLM3,2,331,9647
ca_species1,LLM3,2,332,9690
ca_species1,LLM3,2,333,9673
ca_species1,LLM3,2,334,9669
ca_species1,LLM3,2,335,9728
ca_species1,LLM3,2,336,9735
ca_species1,LLM3,2,337,9743
ca_species1,LLM3,2,338,9716
ca_species1,LLM3,2,339,9617
ca_species1,LLM3,2,340,9679
ca_species1,LLM3,2,341,9796
ca_species1,LLM3,2,342,9887
ca_species1,LLM3,2,343,9889
ca_species1,LLM3,2,344,9859
ca_species1,LLM3,2,345,9812
ca_species1,LLM3,2,346,9775
ca_species1,LLM3,2,347,9740
ca_species1,LLM3,2,348,9778
ca_species1,LLM3,2,349,9752
ca_species1,LLM3,2,350,9711
ca_species1,LLM3,2,351,9668
ca_species1,LLM3,2,352,9638
ca_species1,LLM3,2,353,9590
ca_species1,LLM3,2,354,9562
ca_species1,LLM3,2,355,9550
ca_species1,LLM3,2,356,9527
ca_species1,LLM3,2,357,9603
ca_species1,LLM3,2,358,9625
ca_species1,LLM3,2,359,9654
ca_species1,LLM3,2,360,9653
ca_species1,LLM3,2,361,9720
ca_species1,LLM3,2,362,9725
ca_species1,LLM3,2,363,9781
ca_species1,LLM3,2,364,9713
ca_species1,LLM3,2,365,9684
ca_species1,LLM3,2,366,9789
ca_species1,LLM3,2,367,9756
ca_species1,LLM3,2,368,9851
ca_species1,LLM3,2,369,9783
ca_species1,LLM3,2,370,9743
ca_species1,LLM3,2,371,9721
ca_species1,LLM3,2,372,9791
ca_species1,LLM3,2,373,9800
ca_species1,LLM3,2,374,9894
ca_species1,LLM3,2,375,9859
ca_species1,LLM3,2,376,9861
ca_species1,LLM3,2,377,9835
ca_species1,LLM3,2,378,9778
ca_species1,LLM3,2,379,9697
ca_species1,LLM3,2,380,9637
ca_species1,LLM3,2,381,9687
ca_species1,LLM3,2,382,9739
ca_species1,LLM3,2,383,9703
ca_species1,LLM3,2,384,9774
ca_species1,LLM3,2,385,9917
ca_species1,LLM3,2,386,9875
ca_species1,LLM3,2,387,9821
ca_species1,LLM3,2,388,9853
ca_species1,LLM3,2,389,9740
ca_species1,LLM3,2,390,9689
ca_species1,LLM3,2,391,9684
ca_species1,LLM3,2,392,9652
ca_species1,LLM3,2,393,9688
ca_species1,LLM3,2,394,9687
ca_species1,LLM3,2,395,9648
ca_species1,LLM3,2,396,9713
ca_species1,LLM3,2,397,9721
ca_species1,LLM3,2,398,9734
ca_species1,LLM3,2,399,9669
ca_species1,LLM3,2,400,9674
ca_species1,LLM3,2,401,9668
ca_species1,LLM3,2,402,9659
ca_species1,LLM3,2,403,9687
ca_species1,LLM3,2,404,9630
ca_species1,LLM3,2,405,9693
ca_species1,LLM3,2,406,9742
ca_species1,LLM3,2,407,9768
ca_species1,LLM3,2,408,9845
ca_species1,LLM3,2,409,9741
ca_species1,LLM3,2,410,9780
ca_species1,LLM3,2,411,9771
ca_species1,LLM3,2,412,9758
ca_species1,LLM3,2,413,9848
ca_species1,LLM3,2,414,9740
ca_species1,LLM3,2,415,9755
ca_species1,LLM3,2,416,9773
ca_species1,LLM3,2,417,9721
ca_species1,LLM3,2,418,9697
ca_species1,LLM3,2,419,9688
ca_species1,LLM3,2,420,9676
ca_species1,LLM3,2,421,9650
ca_species1,LLM3,2,422,9552
ca_species1,LLM3,2,423,9582
ca_species1,LLM3,2,424,9530
ca_species1,LLM3,2,425,9599
ca_species1,LLM3,2,426,9614
ca_species1,LLM3,2,427,9487
ca_species1,LLM3,2,428,9508
ca_species1,LLM3,2,429,9646
ca_species1,LLM3,2,430,9816
ca_species1,LLM3,2,431,9853
ca_species1,LLM3,2,432,9865
ca_species1,LLM3,2,433,9947
ca_species1,LLM3,2,434,9903
ca_species1,LLM3,2,435,9954
ca_species1,LLM3,2,436,9962
ca_species1,LLM3,2,437,9878
ca_species1,LLM3,2,438,9897
ca_species1,LLM3,2,439,9852
ca_species1,LLM3,2,440,9820
ca_species1,LLM3,2,441,9800
ca_species1,LLM3,2,442,9837
ca_species1,LLM3,2,443,9881
ca_species1,LLM3,2,444,9822
ca_species1,LLM3,2,445,9865
ca_species1,LLM3,2,446,9967
ca_species1,LLM3,2,447,10018
ca_species1,LLM3,2,448,9929
ca_species1,LLM3,2,449,9868
ca_species1,LLM3,2,450,9862
ca_species1,LLM3,2,451,9804
ca_species1,LLM3,2,452,9759
ca_species1,LLM3,2,453,9704
ca_species1,LLM3,2,454,9796
ca_species1,LLM3,2,455,9813
ca_species1,LLM3,2,456,9794
ca_species1,LLM3,2,457,9766
ca_species1,LLM3,2,458,9830
ca_species1,LLM3,2,459,9775
ca_species1,LLM3,2,460,9761
ca_species1,LLM3,2,461,9659
ca_species1,LLM3,2,462,9673
ca_species1,LLM3,2,463,9732
ca_species1,LLM3,2,464,9695
ca_species1,LLM3,2,465,9668
ca_species1,LLM3,2,466,9622
ca_species1,LLM3,2,467,9695
ca_species1,LLM3,2,468,9579
ca_species1,LLM3,2,469,9587
ca_species1,LLM3,2,470,9604
ca_species1,LLM3,2,471,9671
ca_species1,LLM3,2,472,9631
ca_species1,LLM3,2,473,9561
ca_species1,LLM3,2,474,9615
ca_species1,LLM3,2,475,9591
ca_species1,LLM3,2,476,9614
ca_species1,LLM3,2,477,9634
ca_species1,LLM3,2,478,9652
ca_species1,LLM3,2,479,9760
ca_species1,LLM3,2,480,9681
ca_species1,LLM3,2,481,9766
ca_species1,LLM3,2,482,9753
ca_species1,LLM3,2,483,9718
ca_species1,LLM3,2,484,9819
ca_species1,LLM3,2,485,9836
ca_species1,LLM3,2,486,9837
ca_species1,LLM3,2,487,9795
ca_species1,LLM3,2,488,9749
ca_species1,LLM3,2,489,9710
ca_species1,LLM3,2,490,9687
ca_species1,LLM3,2,491,9770
ca_species1,LLM3,2,492,9812
ca_species1,LLM3,2,493,9821
ca_species1,LLM3,2,494,9868
ca_species1,LLM3,2,495,9713
ca_species1,LLM3,2,496,9736
ca_species1,LLM3,2,497,9700
ca_species1,LLM3,2,498,9726
ca_species1,LLM3,2,499,9717
ca_species1,LLM3,2,500,9792
ca_species1,LLM3,3,1,65837
ca_species1,LLM3,3,2,40924
ca_species1,LLM3,3,3,29766
ca_species1,LLM3,3,4,23756
ca_species1,LLM3,3,5,20145
ca_species1,LLM3,3,6,17964
ca_species1,LLM3,3,7,16258
ca_species1,LLM3,3,8,15006
ca_species1,LLM3,3,9,14077
ca_species1,LLM3,3,10,13382
ca_species1,LLM3,3,11,12888
ca_species1,LLM3,3,12,12511
ca_species1,LLM3,3,13,12228
ca_species1,LLM3,3,14,11911
ca_species1,LLM3,3,15,11634
ca_species1,LLM3,3,16,11492
ca_species1,LLM3,3,17,11347
ca_species1,LLM3,3,18,11131
ca_species1,LLM3,3,19,11067
ca_species1,LLM3,3,20,10875
ca_species1,LLM3,3,21,10764
ca_species1,LLM3,3,22,10558
ca_species1,LLM3,3,23,10446
ca_species1,LLM3,3,24,10356
ca_species1,LLM3,3,25,10246
ca_species1,LLM3,3,26,10194
ca_species1,LLM3,3,27,10194
ca_species1,LLM3,3,28,10204
ca_species1,LLM3,3,29,10195
ca_species1,LLM3,3,30,10186
ca_species1,LLM3,3,31,10159
ca_species1,LLM3,3,32,10080
ca_species1,LLM3,3,33,10096
ca_species1,LLM3,3,34,10012
ca_species1,LLM3,3,35,9950
ca_species1,LLM3,3,36,9982
ca_species1,LLM3,3,37,9887
ca_species1,LLM3,3,38,9893
ca_species1,LLM3,3,39,9828
ca_species1,LLM3,3,40,9894
ca_species1,LLM3,3,41,9809
ca_species1,LLM3,3,42,9819
ca_species1,LLM3,3,43,9825
ca_species1,LLM3,3,44,9771
ca_species1,LLM3,3,45,9801
ca_species1,LLM3,3,46,9781
ca_species1,LLM3,3,47,9811
ca_species1,LLM3,3,48,9773
ca_species1,LLM3,3,49,9755
ca_species1,LLM3,3,50,9824
ca_species1,LLM3,3,51,9783
ca_species1,LLM3,3,52,9774
